,title,unit,address,price,href
57,大面铺地铁龒号线房东直租 无中介 阳光次卧大飘窗房间温馨舒适,"4室1厅, 18㎡",洪河城市花园龙泉驿-大面蒲草路1800号,500,https://cd.zu.anjuke.com/fangyuan/1442971111367682?isauction=2&shangquan_id=13023&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuad6nyw6rj7buadBPvN3sHE1nHbVrHbLnzY3n19YnWc3PHELnyDKPWDdPj03PHDkrH0QnjDKTHDYPjcOP1DQnHD1PW0vrjcKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPjbkrHnKPH9KwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDQTEDVnEDKnHcOnjEdnHcOrjE3nWmdrHnzrTDvTEDQTyczPvEvuWbQsH0dmWnVPAE3Pad6ujTzsyNdnyNLuymOrjIBrTDQnWbkPjNQnWbOPjD1P1bYrjDvTHDzrHTYPHDzrHbYn1ELP19vnWEKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknitKTHDdPz3vni3QnH08nWcvTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTyDvPhmOujPBsyEvrynVPj7bPadBuWmLsHmYPHTvnjczuy7-PkDKPTDKTHTKnHTzsjDkrakQn1TznkDQTyOdUAkKnjP6nADdPvc3uH-WrycQmk&lego_tid=a66f9d3b-d69c-41d4-bf67-64506022eae7
58,大面龒号线地铁站餼龤龤米 房东直租 无中介 次卧房间温馨舒适,"4室1厅, 18㎡",洪河城市花园龙泉驿-大面蒲草路1800号,500,https://cd.zu.anjuke.com/fangyuan/1444072167923722?isauction=2&shangquan_id=13023&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuad6nyw6rj7buadBPvN3sHE1nHbVrHbLnzY3n19YnWc3PHELnyDKPWDdPj03PHDkrH0QnjDKTHDYPjEkP1cQPW0OnWnLnWcKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPjbkrHnKPHbKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDQTEDVnEDKnHcOnjEdnHDvrHEQnHndPjmzPTDvTEDQTyNYPHELmyP-sHK6PjcVPj01mzdBn1cdsHK-uH9vnhP-uHDvm9DQnWbkPjNQnH0kPH9QPHmdPjEkTHDzrHTYPHDQP1TdnH9vPHT3rjTKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknitKTHDdPz3vni3QnH08nWcvTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHN3nW0QuyDzsH01uyEVPAF-PzYOmhnLsHI6uHK-n1RWPW6BmkDKPTDKTHTKnHTzsjDkrakQn1TznkDQTyOdUAkKmHEQmyn1uhwBnhD3nhwhrT&lego_tid=58271ea2-73ed-4be7-9bc7-7ae0e35c68bc
59,犀浦地铁站附近 龤中介 可做饭 可月付  随时看房拎包入住！,"4室2厅, 10㎡",万科理想城三期星河郫都-犀浦犀安路,650,https://cd.zu.anjuke.com/fangyuan/1446957472669697?isauction=2&shangquan_id=12311&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuad6nyw6rj7buadBPvN3sHE1nHbVrHbLnzY3n19YnWc3PHELnyDKP1TzrjnOnH9YrHmdnHbKTHDYPjmOPH0YP1cvPWbvrH0KrHDknTDOnHTkTHD_nHTKnHTzTHDdrHmdPHcYPjbkrHnKPWTKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDQTEDVnEDKnHcOnjELnHmOnH9drH0OPHbvrEDvTEDQTHE1nADLrH0YsHEvrjmVPjuWmzdBPAE1syu6rjDYm1EkuhmznEDQnWbkPj0QPWbznWn1nj9OnjcdTHDzrHTYP1DvrHckPjTQPWn1nWbKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknitKTHDdPz3vni3QnH08nWcvTHTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTyFWuyNzm1E3sH6BuHnVPju-PBY3PhwhsHcOPvcvuHTduhnkuTDKPTDKTHTKnHTzsjDQPzkQnWnQnEDQTyOdUAkKrymOrjwWPHPBrARWm1u-nk&lego_tid=bcee2c48-8be3-46e6-86df-297b6e05fc0d
60,无中介 餼号线茶店子客运站 长短租均可 看上撩,"4室1厅, 10㎡",中环西岸观邸金牛-国宾金耀路47号,570,https://cd.zu.anjuke.com/fangyuan/1422893989437440?isauction=2&shangquan_id=14770&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPWDLnjmLPWckrHE1PjNKTHDYnWc3rHnOrjbYn10YPjTKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnW9Yn1D3PW9vP1NznjnYrjDvTHmKTHDKuWuBPAE1nvEVuWcQPiYYm1FbsH9LrjmVP1bvujczuHmkmymvTHDzrjE1nH9vrj03PjmLPj9QPWTKnHc3PjnQrjm3P19knjNOrjNzrTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHF-PWD1PhNQsHmYmvDVPjmvnaYOmyu6sHKWP191PhE3rj9vP9DKPTDKTHTKnHTzsjDkPikQPj0LnTDQTyOdUAkKPWmvPj9vrymYPjm1nHEvrE&lego_tid=2e6136e1-64ca-4660-9afa-0c7836d88866
61,大面餼号线地铁站麣龤龤米 房东直租 无中介 次卧房间温馨舒适,"4室1厅, 18㎡",洪河城市花园龙泉驿-大面蒲草路1800号,500,https://cd.zu.anjuke.com/fangyuan/1444072167923722?isauction=2&shangquan_id=13023&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPWDdPj03PHDkrH0QnjDKTHDYPjEkP1cQPW0OnWnLnWcKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKn97AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWbkPjNQnHmOPjDQn1NYPWcYTHmKTHDKPvNYmH91nj9VPjbLuaYYnANLsHbvP1TVnHmQPH03nj-hrj6WTHDzrHTYPHDQP1TdrjDdPWNYPjTKnHcOnjEdnHDLnjNQrjmdnj93nTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTyE3myDQuhczsHFBrycVPjKWnzdBP1mQsyuBujuhuWTLPHw6n9DKPTDKTHTKnHTzsjDkrakQn1TznkDQTyOdUAkKrjTkuHTLPAF-PHTYPyE1u9&lego_tid=d8aa1fb2-2b9b-40c3-b761-fbd6ff0754a2
62,押一付一 无中介 有空调合租女生多 近地铁 小吃美食多,"3室2厅, 20㎡",驿都城龙泉驿-政务中心玉龙街,600,https://cd.zu.anjuke.com/fangyuan/1473930514783238?isauction=2&shangquan_id=33482&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KP1DQPj91rHNdnjDdP1nKTHDYP1nOn1TdnHELrjnzn19KP1TknTDLnjTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnk7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnW9On1mOPW9LrjmLPHnQnWmdTHmKTHDKPAnvmWmYrHTVrHI-PzYYnyPBsHbkuhcVPAEYnjIWmHmzuj9kTHDzrjb1PWbvrjbdnW9Yrj0On19KnHc3rHnvrHm3rHTdnjnzPjbOnkDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTymOP1nQrHTksyN3uyNVPjI6Pad6PANYsH03PWwWnAELrj0YPEDKPTDKTHTKnHTzsjDkrak1n1E3n9DQTyOdUAkKuAndmhRWnhR6Pynkuhu-P9&lego_tid=f9731900-e8ee-47a4-a4e4-7864c0d78745
63,青葱岁月毕业时!筑梦计划特惠短租房 月租月付 包空调费水电,"1室0厅, 44㎡",时代印象(北东街)青羊-太升路北东街1号,2050,https://cd.zu.anjuke.com/fangyuan/1485477424029703?isauction=2&shangquan_id=4513&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPHbvPjTOnjb3P1NOrjbKTHDYrjNYP10YnWEknWbLnjnKP10knTDLP1TkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKPT7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWbkPjmQnW03njbdnjcYnHc3THmKTHDKPjnzm1m3PAnVnhNzPzYYnj66sH9kPH0Vm1I6mWDkPvEzPHEOTHDzrHTYPWDzP1bznHEOnHNdrjEKnHcOnjEvnHcLrHDvnjnLP1nYPTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmYTycOPANQmyuWsH93n1cVPjmznzY3PycksHuhuhDLuWTLn1wbuEDKPTDKTHTKnHTzsjDknzkYPHD1THDKUMR_UTD3ujKBujIBn1TYnjPhnWIW&lego_tid=b94e1afc-8832-4623-85b0-6ffa7f0734de
64,龤中介！押一付一！吾悦广场书房地铁口旁精装带空调次卧合租,"3室1厅, 14㎡",新城吾悦广场龙泉驿-政务中心桃都大道888号,500,https://cd.zu.anjuke.com/fangyuan/1383421300629506?isauction=2&shangquan_id=33482&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPHTknWE3PjbdnHcOrjnKTHD1rjnYnWD1njTvnWbdnjmKP1TknTDLnjTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKPE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWbkPj01n1nzrjTQPHNvPj9kTHmKTHDKmHEOrjnzPAEVuynOniYYmvFhsH91nvEVmymLmvEYrj-huANdTHDzrHTYP1n1n1NknW9LnHbvnHmKnHcOnjELn1n1Pj91rHb3rjczPTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHmkPjDYuhwBsy7hm19VPj-hmBd6uhnzsHNvPhELrAcYmyP6nEDKPTDKTHTKnHTzsjDkrak1n1E3n9DQTyOdUAkKnjmvPWEQm1EOPHT3rynOrT&lego_tid=60414fdb-afc8-49fb-afc2-566d78b4aca1
65,个人龤中介!地铁站边!押一付一吾悦广场精装次卧,"4室2厅, 15㎡",新城吾悦广场龙泉驿-政务中心桃都大道888号,600,https://cd.zu.anjuke.com/fangyuan/1487341226532873?isauction=2&shangquan_id=33482&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPjTvPjN3rj0dPj9OPjbKTHDYrj01PjDznWmdn1c3P1nKP1TknTDLnjTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKP97AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWbknjbznjE3P1nzPjTOrjNvTHmKTHDKuWm3PyF-njnVmH6BPaYYnjIBsy76nymVuHNkPHR6Pyw-uhuhTHDzrHTkrHckPj93PjDYPWDLPWTKnHcOnjTOnWTYrjE1njEkP1m3nTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTyDLm166P16bsyuhmyDVPADYuaY3uhw-sHnYPHuBn1mLnAN1PEDKPTDKTHTKnHTzsjDkrak1n1E3n9DQTyOdUAkKnvDLPWNvPvF-nWu-Pvw6nT&lego_tid=a7c8a78d-ffaa-4a4d-8fde-3456b3670e35
66,千禧河畔B区 免中介 可月付 合租 成室外,"6室1厅, 10㎡",千禧河畔B区温江-温江城区江安路196号,500,https://cd.zu.anjuke.com/fangyuan/1234982551003137?isauction=2&shangquan_id=12222&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPW03nWm3PWTOP1N1PWnKTHDzn1EOrjcdPHDknjnQn10KP1cknTDLnWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKPk7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWmLPWbvPWnQnW0LPjc3P1nvTHmKTHDKuH9dnjK6mvEVrHEkuiYYP1wbsy7hP1nVPHTYuAEQPvwbm19QTHDzPW0vrHmvn1DdPWm3Pj9knjTKnHcvP1mOPWm1nHNzPj9OnWmLn9DKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTynQmH76nvD3sHDvuyNVPjuhnBY3rjT3sH-6mhR6PHbOn1P6mkDKPTDKTHTKnHTzsjDQPBkQnWczn9DQTyOdUAkKnvnvuh7huW0dmWcOnyN3n9&lego_tid=c1a1a3a8-16ee-46f2-8808-9abea59933ac
67,毕业季住梦计划！送空调电费 八宝街近地铁口电子门锁,"1室0厅, 41㎡",时代凯悦青羊-八宝街人民中路二段70号,2070,https://cd.zu.anjuke.com/fangyuan/1487925201855500?isauction=2&shangquan_id=11469&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPWEQn1NdPWEdn1mdrHnKTHDYrj0OnWNznjD3PHNdnjTKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKrT7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWbkPjmznjTdnHndPW0OPj93THmKTHDKuWm1n1nOnynVmhmknaYYn1EdsH-hPvEVuADLuW9knjTkP1mkTHDzrHTYPWcknjmQrjEzPW0LP1mKnHcOnjEvnWTkPWDQP1DdrjbQn9DKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQnE7exEDQnjT1P9DQnjTQPWmYTHuWujTYuj6WsHTzmhcVPjmLmiY3nAnQsHuhryNYuHubPW9LPEDKPTDKTHTKnHTzsjDknzkQnHEvrEDQTyOdUAkKnh76mH0Om1mzmyN3uHE3PE&lego_tid=6cd04d8c-02bb-467a-80c1-6f9e4e6d6875
68,龙泉驿餼号线大面站五星蕊苑合租主卧出租家电齐全拎包入住,"4室1厅, 22㎡",五星蕊园龙泉驿-大面八一大路303号,550,https://cd.zu.anjuke.com/fangyuan/1403172133199873?isauction=2&shangquan_id=13023&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KP1TdnWEkrj0kPHn1PjcKTHDYnjnQP1cQn1nQrHb3P1nKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKrE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHcKTiYQTEDQnWbkPWckPWcznWmvP1T1rj0zTHmKTHDKmvmznWmQrycVmvNYPaYYmW9Qsy7hmHNVnjc3rj7-rARhuWTdTHDzrHTvnWTvnWnQPWTQnjcOnHcKnHcOnjmznjmzn1DknHn3nWmdP9DKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTzskDKnHDdsWczPB3QnW98nHT1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHDLn1Dvmvm1sHKBm1DVPj7-PiYOrH-WsHT3rHTLnj7BrAP-uEDKPTDKTHTKnHTzsjDkrakQn1TznkDQTyOdUAkKPynvnvDYPWP6uhNYPHRBrT&lego_tid=17316cf3-0bc1-41e5-999c-0890701b8cee
69,[个人]月付 第九空间 永辉 政务中心 铂悦山次卧出租,"4室2厅, 16㎡",隆基泰和铂悦山龙泉驿-总站片区北京路,580,https://cd.zu.anjuke.com/fangyuan/1427117559995402?isauction=2&shangquan_id=13027&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPjTvPjN3rj0dPj9OPjbKTHDYnW0QnH0dPHbOrHNYnjcKrjDknTD3nHTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnHTKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjTOnH0QnHc3rjTdP19dP9DvTEDQTHmYmhnQmhR-sHRWujTVPj0OnBYOmymOsyFbnj0Quyc1uAmdnEDQnWbknjbQP1DQP1N1PWnLrj93THDzrHTkrHDLnHDvrHTLnWn1nW9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPT7hnj9YnhNzPadbnWNdsHwBPymVrAF6niYdPvwWuHE1uhDLnjEKTHEKTEDkTHDknBkQnj9_nHnknW0KnE78IyQ_TyPbmyDYPj0LPHTduWFBPjE&lego_tid=f0842e24-d255-4b5f-8ba1-57dce43fa704
70,主卧合租大面洪河城市花园出租家电齐全拎包入住有宽带,"4室1厅, 22㎡",洪河城市花园龙泉驿-大面蒲草路1800号,550,https://cd.zu.anjuke.com/fangyuan/1454081525277696?isauction=2&shangquan_id=13023&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KP1TdnWEkrj0kPHn1PjcKTHDYPHEkrjDdnWNzP10vrHmKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnHDKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjmznjEOPHEQrjn3njc3rTDvTEDQTHT1nv76mvcvsHNknhEVPjbLuBYOPyD3sH7hn1N1PjIBP191P9DQnWbkPWckPjbvPWNQPjb1n10vTHDzrHTvnWTYrHmdrjE1rjEdnHcKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPT7-nj6WrjbYuad-PH9YsHEQuhcVmW93raYYPWw-uHDYPvmYujcKTHEKTEDkTHDknBkQnj9_nHnknWnKnE78IyQ_TH7huHTYn1N1njmduWNYuAN&lego_tid=e08c894d-e584-41fb-b888-464ee147f4d2
71,无中介可短租近桐梓林地铁站整租品牌公寓智能门锁,"1室1厅, 35㎡",电建地产泛悦国际(商住楼)武侯-火车南站长荣路66号,2204,https://cd.zu.anjuke.com/fangyuan/1438354338669576?isauction=2&shangquan_id=4508&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPH93njTknWcOnWEkPHNKTHDYn191PHE1n19vPWbdP1mKPHNknTDdPHTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnHcKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjEdPHcLPjEknH91nWbvnTDvTEDQTyP-nH0OmyFBsH0vuhDVPAwbuBYOmywbsyDzPjRhujmQny7huTDQnWbkPjNdnW0vPjDOnWb1nH9YTHDzrHTYPHNzP1m1PjnLrHNLnHcKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPT76mW6bmWK-PadBP1mLsHEYuWEVrj0LPBYznvubujTOPAEkujTKTHEKTEDkTHDknBkQnjm_PjNkrTDQTyOdUAkKP1-6njmzrj9vnHN1mv7hPT&lego_tid=ab8db0e4-b767-44f4-8776-23fdd094d0d0
72,无中介|押一付一|邻永辉超市铂悦山精装次卧,"4室2厅, 16㎡",隆基泰和铂悦山龙泉驿-总站片区北京路,550,https://cd.zu.anjuke.com/fangyuan/1473096926977030?isauction=2&shangquan_id=13027&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPjTvPjN3rj0dPj9OPjbKTHDYP1nkrHmOnWmOP10kn1TKrjDknTD3nHTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnHnKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjTOnHEYrH9OrHTYPj9vPTDvTEDQTHRhn10Ln1nLsycYP1nVPj6bmzY3nHRBsywbnvmLnyDLPvDYPEDQnWbknjbQPjNknjDznWbQnj0zTHDzrHTkrHDYPjbdrH0kPjcvrj9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPTD1njwbnvn1midBPvNzsHELPH9VrHc1PiYOm1DYuWEduHR-nhmKTHEKTEDkTHDknBkQnj9_nHnknW0KnE78IyQ_THNvPvcYnW0OuW--n1c1rHD&lego_tid=304d3c3a-b7e2-4758-9235-9c14f45e5e2f
73,毕业特惠签约返现！龤中介可月付 免空调电费 品质公寓拎包入住,"1室0厅, 40㎡",时代凯悦青羊-八宝街人民中路二段70号,2158,https://cd.zu.anjuke.com/fangyuan/1465450154894351?isauction=2&shangquan_id=11469&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10KPWEQn1NdPWEdn1mdrHnKTHDYPWNYPHTQPHE3rHE1PHDKrjmknTD3PWTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnHEKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjEvnWnYPWNdnWTzPHT3rTDvTEDQTyEdmHTQuH0vsH0zrAcVPAN3riY3uWEzsywWrj9dPvmzrju6PkDQnWbkPjmzn1ELPWmLP1cznWEQTHDzrHTYPWc1Pj0vnjTvnHn1P1mKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHDKXLYKnHTkn1mKnHTknHmvPTD3PhNLPWwBPadhrHnYsHEkn1mVrHDzPzYkuH9YPjmkuA7-PjEKTHEKTEDkTHDknBkQnjn_nHDYPWbKnE78IyQ_Tyu-nAubPWIbPhmYnARhnyD&lego_tid=86e764b4-f934-4036-9127-0e84460dae44
74,龤中介!押一付一！铂悦山靠地铁精装单间,"4室1厅, 15㎡",隆基泰和铂悦山龙泉驿-总站片区北京路,600,https://cd.zu.anjuke.com/fangyuan/1392397307143181?isauction=2&shangquan_id=13027&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYLnj-BPyDOPBYOujczsHE3nADVmWmdnzYOPH0kn19duH6WP10Kn19QnWm1rjTQnHNznWcKTHD1rHc1rH01nj0QPjnQrjDKPjbknTDYrHTkTHD_nHTKnHTzTHDdrHmdPHcYPHbOrjTKnHNKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDzTEDVnEDKnHcOnjE3PHEzP1EkrjEOnjEOP9DvTEDQTH6hPjwbPH9LsHubPjNVPj--uad6rHR-sHw-njcknWb1m1R6nTDQnWbkPj9dPjc3P19YnWTOrHckTHDzrHTYrjNYnW9LnjEdnH9QPjEKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqknBtKTHDQPi3znWm8nHc3sWDknkDkTHTKTHD_nHcKXLYKnHTkn1mKnHTknHmvPT7hmWDvPyPWPaYYrjDLsHwhuH9VrH0vnaYzmh7-ujbYuAR6PhEKTHEKTEDkTHDknBkQnj9_nHnknW0KnE78IyQ_TyEvrjN3m16BujwWnjK-uHm&lego_tid=fb165cc4-4817-4fe8-9760-2baed94dea6d
